customer_id,age,gender,income,years_member,offer_complete_status
740,50,M,51000,9,1
744,73,M,46000,4,0
750,74,M,51000,6,1
753,38,M,33000,6,0
755,46,F,36000,7,0
758,65,F,71000,4,0
760,65,F,57000,6,1
764,63,M,113000,5,1
767,64,M,81000,5,0
772,29,F,53000,7,1
774,51,F,56000,6,1
776,48,M,52000,9,1
777,25,M,68000,7,1
778,82,M,78000,7,1
779,57,F,70000,6,1
789,62,F,81000,6,1
804,74,M,64000,7,1
813,72,F,41000,7,1
816,32,M,38000,4,0
820,58,F,41000,5,1
821,76,M,69000,5,1
825,66,M,74000,4,0
827,54,M,39000,4,1
828,48,F,82000,6,1
829,66,F,62000,5,1
831,51,F,91000,5,0
834,20,F,55000,5,1
835,74,M,34000,5,0
837,67,M,73000,9,1
840,86,M,55000,5,1
845,58,F,92000,5,1
850,56,F,91000,4,0
851,63,M,61000,4,0
853,50,M,59000,4,0
863,53,M,33000,5,1
870,30,M,35000,4,0
872,38,M,38000,4,1
876,58,F,37000,4,1
877,74,F,61000,4,1
879,65,F,88000,5,1
881,63,M,51000,4,0
883,70,F,78000,5,1
889,50,F,67000,7,1
892,53,M,69000,6,1
896,59,O,73000,5,1
897,58,F,77000,5,1
902,22,F,50000,5,0
904,57,M,33000,5,1
906,56,M,56000,7,1
907,68,F,115000,5,0
913,74,F,52000,4,0
923,25,M,60000,8,1
929,60,M,68000,5,0
930,40,M,91000,6,1
931,64,F,59000,5,1
937,57,M,38000,6,0
938,51,M,93000,7,1
939,82,M,89000,5,0
941,68,M,71000,5,0
942,42,M,63000,5,1
943,65,F,77000,5,1
950,92,M,113000,4,1
951,42,F,48000,6,0
952,45,M,68000,5,0
953,60,F,47000,4,0
954,32,M,34000,7,0
957,54,F,91000,5,1
959,60,M,42000,5,0
964,25,M,46000,8,0
968,22,M,31000,6,1
972,37,F,100000,7,1
976,19,M,69000,5,0
979,46,M,42000,4,0
982,55,O,76000,5,1
983,50,F,92000,6,1
989,74,F,72000,5,1
996,63,M,64000,5,0
1000,67,M,44000,5,0
1005,42,F,56000,6,1
1006,53,M,78000,7,1
1009,41,M,49000,6,1
1011,63,M,90000,4,0
1012,53,M,40000,5,1
1014,90,F,71000,4,1
1016,28,M,35000,5,0
1020,52,M,104000,6,1
1025,69,F,84000,6,1
1032,54,M,75000,5,0
1036,66,M,69000,5,1
1039,57,M,41000,4,1
1041,55,M,52000,4,0
1043,43,M,51000,4,0
1047,44,F,41000,4,1
1050,50,M,62000,7,1
1055,50,F,98000,5,1
1057,44,F,36000,5,1
1058,81,O,57000,4,0
1059,49,F,54000,5,1
1069,61,M,34000,9,0
1072,63,F,96000,6,1
1074,28,M,67000,5,0
1076,20,F,59000,5,0
1077,70,M,98000,5,1
1080,73,F,89000,5,0
1081,29,M,67000,5,0
1084,98,M,52000,4,1
1086,43,M,88000,4,0
1088,60,M,51000,5,1
1089,59,F,72000,5,1
1093,76,M,99000,7,1
1094,66,M,74000,5,0
1098,33,F,41000,5,1
1100,38,F,50000,5,1
1101,57,M,83000,6,1
1108,55,F,47000,6,1
1110,50,M,42000,5,0
1113,42,M,48000,5,0
1116,60,M,92000,4,0
1122,69,F,74000,6,1
1125,53,F,31000,5,1
1128,22,M,54000,5,1
1131,64,F,88000,4,0
1137,83,F,69000,5,1
1142,22,F,51000,5,1
1143,51,M,53000,5,0
1146,78,M,44000,4,1
1147,67,M,69000,7,1
1148,33,M,54000,4,1
1151,34,M,72000,8,1
1152,57,F,72000,7,1
1153,29,F,39000,8,1
1157,62,F,74000,5,1
1166,76,F,109000,5,1
1167,57,F,89000,6,1
1171,19,M,34000,7,1
1174,72,M,53000,4,1
1179,70,M,35000,5,0
1181,85,M,95000,5,0
1187,40,M,99000,9,0
1190,78,M,42000,5,0
1193,58,M,31000,5,1
1194,59,M,73000,5,1
1199,71,M,84000,5,1
1204,49,M,74000,8,1
1205,70,F,87000,6,1
1207,59,F,73000,6,1
1208,21,F,63000,5,1
1209,53,F,87000,5,1
1211,63,F,51000,4,0
1213,56,M,52000,4,0
1215,42,M,93000,7,1
1217,55,M,71000,5,1
1218,44,M,55000,7,1
1221,70,M,60000,7,1
1224,65,M,116000,5,0
1226,44,F,63000,5,1
1227,39,F,31000,7,1
1228,40,F,41000,6,1
1229,33,F,64000,4,1
1236,75,F,99000,4,0
1238,25,M,50000,5,0
1239,19,M,46000,5,0
1241,58,M,75000,6,1
1246,35,F,58000,5,1
1250,48,F,71000,5,0
1255,55,F,89000,7,1
1258,66,M,96000,6,1
1259,67,F,61000,5,1
1260,69,F,73000,6,1
1264,60,M,41000,5,1
1266,53,F,68000,5,1
1269,64,M,56000,5,0
1271,52,F,60000,7,1
1285,87,F,58000,6,0
1286,80,M,60000,4,0
1287,64,M,53000,6,1
1294,52,M,83000,6,0
1295,60,M,54000,5,0
1298,24,M,40000,4,1
1302,76,M,56000,7,1
1304,62,F,107000,6,1
1307,48,M,39000,5,0
1308,20,M,75000,4,0
1310,66,M,58000,4,0
1315,61,F,98000,4,0
1321,53,F,99000,6,1
1324,19,F,67000,7,0
1330,66,M,70000,6,1
1334,63,F,56000,5,1
1335,74,M,52000,5,1
1336,50,M,86000,6,1
1337,35,M,73000,4,0
1338,51,F,76000,4,1
1340,48,M,57000,4,0
1344,78,F,89000,5,1
1347,64,F,71000,5,1
1348,43,M,56000,5,1
1350,35,O,54000,5,0
1354,53,M,115000,5,1
1358,71,M,73000,7,1
1361,43,M,32000,7,1
1363,67,M,82000,6,0
1366,53,F,114000,6,1
1370,81,F,88000,7,1
1380,41,M,60000,6,1
1381,60,F,53000,7,1
1385,60,F,32000,4,0
1387,19,M,59000,4,0
1391,55,F,52000,6,1
1392,66,M,86000,5,1
1393,42,F,59000,5,0
1394,77,M,61000,4,1
1395,59,M,63000,4,0
1397,58,F,93000,5,1
1401,50,M,39000,6,0
1405,31,M,44000,4,0
1408,51,M,63000,5,1
1410,80,M,51000,4,1
1417,22,M,56000,8,1
1418,52,F,80000,5,1
1422,27,M,70000,4,0
1429,67,F,81000,4,0
1432,19,M,46000,7,1
1436,57,F,70000,6,1
1438,52,M,73000,5,1
1444,45,F,61000,6,1
1445,63,F,31000,6,1
1447,70,M,47000,5,0
1448,60,F,101000,5,0
1463,63,F,58000,4,1
1464,42,M,74000,5,1
1465,55,F,53000,4,1
1467,64,M,61000,4,1
1468,54,M,46000,8,1
1470,93,F,59000,6,1
1471,24,F,33000,4,1
1472,48,F,82000,7,1
1474,51,F,98000,5,1
1476,23,M,42000,6,0
1483,53,M,50000,6,1
1496,62,F,55000,4,0
1497,42,M,52000,5,0
1498,64,M,108000,6,1
1500,29,M,41000,5,1
1502,59,M,74000,5,1
1504,47,M,54000,4,0
1505,37,M,48000,4,0
1507,23,M,34000,5,1
1510,42,M,48000,7,1
1512,38,M,47000,6,1
1515,82,F,65000,7,1
1519,62,F,96000,5,1
1521,92,F,63000,4,0
1524,82,M,115000,5,1
1526,75,M,89000,6,1
1528,61,F,49000,7,0
1530,54,M,72000,9,1
1532,52,F,84000,5,1
1534,32,M,52000,8,1
1535,35,F,74000,5,1
1536,31,M,69000,8,0
1538,38,F,59000,9,0
1543,56,M,49000,7,1
1545,65,F,53000,6,1
1547,33,M,42000,5,0
1548,60,M,83000,4,1
1550,51,M,34000,5,0
1554,75,M,97000,7,1
1559,52,F,80000,7,1
1560,57,M,66000,5,0
1562,66,M,47000,6,0
1563,37,M,72000,4,0
1570,36,M,47000,5,1
1572,23,M,60000,5,0
1573,30,M,35000,5,1
1577,41,M,65000,5,1
1578,28,F,57000,4,1
1583,82,M,60000,8,0
1586,28,M,59000,4,0
1590,55,F,95000,9,1
1592,61,F,73000,6,1
1593,63,M,70000,5,1
1595,80,M,50000,6,1
1597,63,F,99000,5,1
1599,67,M,71000,5,1
1600,78,F,72000,5,0
1602,54,F,77000,7,1
1604,71,M,56000,4,0
1605,54,M,80000,5,1
1607,43,M,63000,4,0
1611,55,M,61000,7,0
1613,100,F,109000,4,1
1617,49,F,67000,5,1
1624,74,F,42000,5,0
1625,43,M,70000,8,1
1627,53,M,92000,5,1
1628,52,M,52000,4,1
1629,82,M,97000,7,0
1634,32,M,55000,5,0
1641,24,M,72000,4,1
1642,54,M,71000,5,1
1643,75,F,80000,5,1
1650,35,O,31000,5,0
1652,76,M,51000,5,0
1655,43,M,39000,7,1
1658,71,M,96000,7,0
1659,61,M,50000,6,0
1662,29,F,37000,5,1
1664,69,F,72000,6,0
1665,76,M,76000,5,1
1668,51,M,81000,5,1
1670,48,M,62000,5,0
1671,56,F,58000,7,1
1673,71,F,68000,6,1
1674,72,F,75000,5,1
1677,75,M,110000,5,1
1681,95,M,90000,6,1
1684,50,M,62000,4,1
1691,73,F,85000,6,1
1694,40,F,78000,5,1
1696,65,M,116000,5,1
1700,46,F,94000,6,1
1703,54,M,39000,5,0
1707,33,F,71000,6,1
1709,35,F,58000,7,1
1712,53,F,100000,5,1
1713,72,M,64000,5,1
1716,40,F,69000,5,0
1718,50,F,99000,5,0
1719,52,M,93000,8,1
1722,51,M,97000,5,1
1723,64,F,72000,6,0
1726,23,F,68000,5,0
1727,63,F,36000,6,1
1728,58,M,50000,4,0
1734,57,F,32000,5,1
1735,34,M,43000,5,1
1736,65,M,59000,4,1
1738,58,M,95000,5,1
1740,57,F,32000,4,0
1741,65,F,72000,4,0
1744,51,M,118000,6,1
1745,31,M,33000,5,1
1746,63,F,101000,6,1
1750,70,M,99000,7,1
1751,62,M,67000,4,0
1757,26,M,56000,9,1
1761,37,M,46000,4,0
1762,36,M,61000,6,1
1763,41,F,49000,4,1
1766,85,F,75000,7,1
1770,71,F,73000,7,1
1771,23,M,35000,5,0
1774,65,M,90000,8,1
1777,67,F,98000,5,1
1781,75,M,49000,5,1
1783,31,M,43000,4,0
1786,69,F,36000,6,1
1787,44,M,36000,6,1
1788,65,M,55000,4,0
1791,72,F,41000,9,1
1792,51,M,87000,5,0
1796,76,M,40000,6,0
1798,40,M,52000,5,0
1802,48,F,72000,5,1
1804,53,M,95000,6,1
1806,61,M,109000,5,1
1809,71,M,90000,5,1
1814,69,F,31000,6,1
1817,53,F,88000,5,1
1818,47,F,65000,6,1
1821,36,F,80000,7,1
1822,77,M,53000,4,0
1831,39,M,57000,5,1
1832,44,M,97000,6,1
1836,48,M,62000,7,0
1840,57,F,73000,4,0
1841,75,F,56000,4,0
1844,29,M,38000,4,1
1848,54,M,69000,4,1
1850,30,F,59000,5,1
1851,54,M,30000,7,1
1852,64,M,75000,4,0
1854,63,F,71000,7,1
1855,34,M,36000,8,0
1856,80,M,45000,4,0
1857,48,F,33000,5,1
1858,32,F,49000,7,1
1861,61,F,52000,5,1
1864,92,F,94000,5,1
1865,70,F,80000,5,1
1869,66,F,115000,6,1
1870,72,F,65000,5,0
1871,84,M,62000,6,1
1873,32,F,43000,4,1
1876,67,M,118000,5,1
1877,23,M,34000,5,0
1878,68,M,61000,5,1
1881,21,M,46000,7,0
1886,23,F,48000,5,1
1892,36,M,73000,5,1
1894,37,F,66000,6,1
1896,55,F,103000,5,1
1899,46,M,46000,6,0
1901,37,M,39000,8,1
1908,42,F,75000,7,1
1912,85,M,85000,6,1
1914,67,M,60000,5,1
1916,56,M,97000,5,0
1923,42,F,98000,5,0
1924,60,M,76000,4,0
1925,68,F,75000,5,1
1926,25,M,50000,5,1
1934,63,F,75000,4,0
1937,49,M,52000,5,0
1940,77,F,68000,5,0
1945,36,M,75000,6,1
1946,27,F,70000,8,1
1948,74,F,92000,4,0
1949,64,M,37000,5,1
1950,32,F,61000,7,0
1953,50,M,42000,5,0
1955,58,M,81000,7,0
1959,22,F,67000,4,1
1961,44,F,61000,5,1
1962,31,M,39000,5,1
1964,59,F,99000,6,1
1966,68,F,58000,6,1
1969,25,M,56000,4,1
1970,64,M,40000,5,1
1974,67,F,96000,5,0
1983,49,F,86000,5,0
1987,50,F,48000,7,1
1988,57,M,35000,4,0
1990,23,F,45000,6,1
1994,66,F,53000,6,1
1996,46,F,64000,4,0
2001,87,F,92000,6,1
2002,64,F,41000,5,0
2007,48,M,94000,8,1
2016,47,M,72000,5,0
2017,65,F,75000,5,1
2021,59,M,36000,5,0
2026,47,F,70000,5,0
2032,64,M,63000,5,0
2038,59,F,79000,4,1
2040,19,M,52000,4,1
2041,42,M,63000,6,1
2042,37,M,69000,5,1
2044,38,M,68000,7,1
2046,75,F,76000,4,1
2049,56,M,89000,6,1
2050,40,M,67000,5,1
2051,43,F,34000,4,0
2057,68,F,82000,5,1
2059,76,O,60000,4,1
2060,51,M,81000,5,1
2061,26,M,39000,5,0
2063,42,M,41000,4,0
2070,59,M,93000,7,1
2071,65,M,94000,4,0
2074,74,M,106000,6,1
2075,20,F,43000,5,0
2076,50,F,119000,7,1
2077,53,M,50000,5,1
2080,22,F,70000,5,1
2081,68,M,30000,6,0
2085,63,F,119000,7,1
2086,26,M,59000,5,1
2087,25,M,55000,4,1
2088,53,M,37000,4,1
2089,71,F,41000,6,0
2090,91,F,102000,6,1
2093,32,M,54000,4,1
2095,27,F,39000,8,1
2099,66,M,77000,6,1
2106,63,M,49000,5,0
2107,73,F,65000,6,1
2115,67,F,61000,7,1
2116,38,M,49000,5,0
2117,45,F,72000,5,1
2119,43,F,70000,6,1
2120,43,M,31000,5,0
2123,29,M,36000,6,0
2126,41,M,65000,5,1
2130,61,F,50000,6,1
2131,48,F,54000,5,1
2136,62,M,79000,5,1
2137,52,F,67000,5,1
2138,87,F,73000,5,1
2142,81,M,77000,4,1
2149,42,F,75000,5,0
2161,58,M,63000,8,1
2163,51,M,67000,5,1
2164,70,M,36000,5,0
2169,76,M,33000,4,1
2170,45,M,51000,4,0
2174,34,F,58000,8,1
2177,42,M,35000,5,0
2180,23,M,32000,5,1
2185,64,M,55000,6,1
2188,57,M,65000,9,1
2192,52,F,108000,6,1
2193,37,M,41000,4,0
2195,52,M,44000,5,1
2196,46,M,69000,5,0
2198,71,M,51000,5,1
2203,55,M,71000,5,1
2208,63,M,95000,4,1
2212,40,M,30000,4,0
2216,24,M,59000,6,1
2219,95,M,87000,5,0
2221,70,F,62000,5,1
2224,49,F,62000,7,1
2228,76,M,56000,8,1
2231,60,M,54000,7,1
2236,55,F,75000,5,0
2238,49,M,31000,4,0
2241,48,F,38000,6,1
2242,20,M,39000,4,1
2244,55,M,59000,9,1
2248,33,F,67000,8,0
2253,19,F,61000,7,0
2255,57,F,52000,6,1
2256,67,F,86000,5,1
2260,32,M,56000,5,0
2261,50,M,71000,5,1
2266,62,M,37000,6,1
2268,52,F,104000,4,0
2269,53,F,75000,6,0
2270,71,M,73000,6,1
2273,85,F,40000,8,0
2275,68,M,39000,6,1
2279,23,M,42000,8,1
2280,43,M,49000,5,1
2286,62,F,54000,6,1
2291,67,O,57000,5,1
2296,87,M,48000,7,0
2299,38,M,69000,4,1
2301,38,F,58000,5,1
2306,47,M,84000,5,1
2312,60,F,94000,4,1
2313,72,F,40000,5,0
2314,19,M,35000,5,0
2316,60,F,59000,6,1
2317,47,M,47000,4,0
2318,87,M,55000,6,1
2321,39,M,72000,6,1
2331,38,M,67000,6,1
2334,62,M,61000,8,0
2340,54,F,104000,6,0
2344,46,F,74000,6,1
2353,55,F,97000,7,1
2356,54,M,33000,5,0
2357,90,M,57000,4,0
2358,51,F,81000,7,1
2360,51,M,43000,5,1
2361,77,M,77000,5,1
2363,72,M,73000,6,1
2367,62,F,64000,7,1
2375,49,O,68000,5,0
2377,59,F,105000,5,1
2383,66,F,91000,4,1
2389,35,F,57000,9,1
2390,70,M,60000,5,1
2392,56,F,75000,6,1
2393,49,M,58000,5,0
2395,53,F,95000,8,1
2397,56,M,79000,7,1
2399,45,F,61000,4,0
2400,90,F,31000,5,1
2401,85,F,72000,6,1
2402,83,M,90000,6,1
2404,77,M,54000,7,1
2405,52,M,52000,7,1
2407,86,F,59000,7,1
2408,70,F,76000,5,1
2409,48,F,65000,6,1
2412,39,F,95000,5,1
2423,34,M,65000,5,1
2427,23,M,41000,4,0
2431,73,M,52000,4,0
2433,55,M,118000,5,1
2434,50,F,56000,5,1
2437,59,F,80000,4,0
2453,76,F,31000,5,1
2463,59,F,68000,6,1
2465,62,F,70000,4,0
2466,29,M,45000,5,0
2468,69,M,72000,5,1
2474,94,M,54000,4,0
2475,27,F,42000,5,0
2478,60,M,42000,5,1
2480,52,M,94000,7,0
2481,63,M,101000,4,0
2482,27,M,57000,5,0
2483,62,F,71000,8,1
2489,66,M,75000,5,0
2490,24,F,44000,5,1
2494,34,M,38000,5,0
2495,52,F,93000,6,1
2496,66,M,54000,5,1
2504,58,M,56000,8,1
2507,58,F,54000,5,0
2509,73,F,82000,5,1
2511,74,F,77000,6,0
2512,32,M,52000,4,0
2521,68,F,80000,4,1
2522,68,M,100000,4,1
2529,58,F,65000,5,1
2531,31,M,60000,5,0
2536,67,F,54000,8,1
2539,58,M,115000,6,0
2541,47,M,52000,5,0
2542,61,F,62000,5,1
2543,59,F,76000,6,0
2553,41,M,42000,5,1
2555,73,F,83000,6,0
2563,23,F,31000,7,0
2564,59,F,90000,6,1
2565,52,M,53000,4,0
2566,79,F,55000,6,0
2568,27,F,68000,4,1
2571,30,M,63000,8,0
2573,57,F,46000,4,0
2574,37,M,46000,8,1
2575,64,M,110000,6,0
2576,51,F,78000,4,1
2578,19,M,50000,4,0
2579,43,M,71000,5,0
2584,44,M,90000,5,0
2586,85,F,87000,5,0
2588,19,M,62000,5,1
2590,20,M,32000,5,0
2591,63,F,75000,4,0
2594,54,F,53000,7,1
2596,45,M,90000,6,1
2598,59,F,35000,7,1
2604,61,F,78000,6,1
2612,24,M,32000,5,1
2613,56,F,52000,5,1
2615,51,M,79000,6,1
2620,70,M,113000,5,1
2621,58,M,32000,6,0
2623,73,M,70000,4,1
2624,57,O,65000,5,1
2625,31,M,47000,5,0
2626,62,M,33000,5,1
2634,48,M,60000,4,1
2635,55,F,77000,5,1
2640,70,F,37000,5,1
2641,52,M,95000,6,1
2646,24,M,53000,7,1
2649,66,F,91000,4,0
2652,91,M,43000,5,0
2653,47,M,58000,5,0
2654,53,M,71000,4,1
2662,51,M,57000,5,1
2666,70,M,81000,8,1
2667,69,M,86000,5,0
2669,22,M,33000,4,0
2670,36,F,76000,6,1
2674,69,M,79000,5,0
2681,48,F,70000,4,1
2684,70,M,54000,5,0
2687,53,F,116000,5,0
2688,46,F,73000,7,1
2690,67,M,52000,8,0
2692,32,M,53000,4,0
2693,41,M,48000,4,0
2695,73,F,77000,4,1
2697,25,M,30000,7,0
2699,70,M,98000,5,0
2711,26,M,39000,7,0
2712,34,F,49000,5,1
2715,58,F,64000,6,1
2719,74,F,54000,4,0
2721,62,M,79000,5,0
2727,57,F,97000,5,0
2733,57,F,61000,4,0
2734,88,M,57000,5,1
2740,52,M,82000,4,1
2742,69,F,87000,6,1
2753,67,M,57000,4,1
2755,64,M,57000,5,0
2756,55,F,56000,4,0
2758,18,M,53000,6,0
2762,27,M,74000,5,1
2768,56,F,84000,6,1
2773,70,M,51000,6,0
2777,53,M,55000,5,0
2779,62,F,77000,6,0
2786,32,F,68000,5,1
2793,85,F,97000,6,1
2794,79,M,71000,6,1
2798,56,M,54000,4,0
2804,65,F,63000,5,0
2805,48,F,71000,5,1
2810,46,M,35000,4,0
2815,26,M,37000,7,1
2817,68,F,78000,5,0
2819,53,F,75000,6,1
2822,55,F,39000,4,0
2824,34,F,52000,7,1
2832,78,F,31000,5,1
2833,40,M,74000,4,1
2834,24,M,48000,5,0
2835,54,M,89000,5,1
2837,71,F,108000,6,1
2840,58,F,105000,6,1
2843,27,M,39000,4,0
2847,65,F,50000,6,1
2848,89,F,104000,5,1
2850,40,F,78000,4,0
2853,53,M,51000,5,1
2854,23,M,41000,5,0
2861,32,M,39000,5,0
2863,76,M,75000,5,1
2866,53,M,90000,6,1
2869,67,M,60000,6,1
2873,40,M,65000,5,0
2874,19,F,39000,7,1
2877,90,M,55000,8,0
2881,54,M,37000,8,0
2884,62,M,86000,6,1
2890,71,F,31000,4,0
2893,19,M,31000,5,1
2894,54,M,56000,5,0
2896,26,F,49000,7,1
2899,57,M,93000,7,1
2900,82,F,41000,7,1
2906,18,M,72000,5,0
2908,56,M,43000,6,0
2914,62,M,85000,5,0
2916,65,F,87000,6,1
2920,66,F,47000,5,0
2926,64,F,95000,5,0
2931,26,F,73000,5,0
2936,58,F,70000,5,1
2941,19,M,52000,6,1
2942,44,F,40000,4,1
2944,64,F,69000,5,0
2945,45,M,57000,4,0
2946,29,F,31000,6,1
2947,59,M,73000,7,0
2951,49,M,45000,6,0
2953,32,M,70000,5,0
2957,51,M,55000,8,0
2958,55,M,41000,6,1
2961,23,M,43000,4,0
2963,58,F,73000,6,1
2966,44,F,72000,5,1
2967,48,F,71000,5,1
2971,57,M,34000,4,0
2972,73,F,74000,5,1
2973,60,M,46000,5,1
2976,71,F,35000,6,0
2977,36,M,44000,5,1
2978,48,F,87000,7,1
2979,27,F,71000,5,0
2980,39,F,69000,5,1
2985,88,F,120000,5,0
2988,32,M,68000,5,0
2991,36,M,62000,5,1
2996,20,M,41000,5,1
2997,74,M,38000,4,1
2999,44,M,51000,5,1
3004,58,M,63000,5,0
3005,80,F,75000,5,1
3006,52,F,79000,6,1
3012,30,F,37000,6,1
3013,37,F,59000,5,1
3014,32,F,47000,5,1
3017,63,F,112000,5,1
3019,44,F,87000,4,1
3020,37,M,31000,6,0
3026,67,M,98000,6,1
3027,28,M,52000,4,1
3030,65,M,68000,5,0
3034,58,F,95000,6,1
3037,53,F,74000,6,1
3042,31,M,58000,4,0
3049,61,M,62000,6,0
3053,91,M,73000,5,1
3058,81,F,107000,6,1
3062,21,F,40000,6,1
3063,19,M,52000,5,1
3069,40,F,42000,4,0
3071,57,F,70000,7,0
3077,33,M,72000,4,1
3078,33,M,45000,9,0
3079,85,F,60000,9,1
3081,48,M,74000,5,1
3082,74,M,80000,7,1
3085,63,M,64000,6,1
