customer_id,age,gender,income,years_member,offer_complete_status
431,79,F,85000,4,0
433,28,F,49000,4,0
434,56,M,76000,8,1
435,44,M,37000,8,0
441,51,F,92000,4,0
443,63,F,70000,4,0
449,66,F,94000,6,0
451,65,F,66000,4,0
457,61,F,87000,6,0
462,39,M,71000,4,0
465,63,F,94000,6,1
467,54,M,39000,5,1
469,41,M,55000,4,0
472,56,F,69000,5,0
474,50,M,98000,4,0
478,60,F,74000,6,0
480,48,M,57000,6,1
485,59,M,87000,4,0
493,63,M,49000,5,0
495,47,M,35000,5,0
498,78,M,39000,7,0
501,18,M,48000,7,0
506,23,M,54000,4,0
507,46,M,55000,5,0
510,79,F,91000,5,0
514,63,O,89000,7,1
515,73,M,76000,4,1
516,47,M,77000,4,0
520,24,F,35000,7,0
522,35,M,40000,5,0
525,87,M,55000,7,0
526,86,F,84000,7,1
528,61,M,112000,5,1
530,38,M,31000,7,1
531,94,M,50000,8,1
533,49,F,73000,5,0
536,31,M,64000,5,1
542,86,M,71000,4,0
543,62,F,117000,4,0
544,61,M,64000,4,0
547,26,F,52000,5,1
548,50,F,77000,7,1
564,73,M,58000,6,1
565,84,F,77000,4,0
568,63,M,70000,5,0
571,56,M,69000,6,1
574,71,M,114000,6,1
575,71,M,118000,5,0
577,73,O,88000,4,1
579,64,F,34000,5,0
581,37,M,59000,4,0
582,22,M,49000,6,0
585,50,F,75000,4,0
587,55,M,112000,7,1
591,32,F,43000,5,1
593,68,F,32000,5,1
597,80,F,54000,7,1
602,59,M,35000,4,0
604,67,F,50000,5,1
605,30,F,41000,6,1
611,32,M,58000,6,0
612,51,F,73000,6,1
614,52,F,45000,8,1
616,55,M,68000,6,0
619,51,F,67000,8,1
622,45,M,84000,6,1
631,49,F,31000,4,1
633,58,M,54000,8,0
638,66,M,54000,5,0
642,52,F,114000,5,0
650,38,M,96000,6,1
654,36,F,57000,5,0
655,45,F,58000,6,1
657,53,M,95000,4,0
660,18,F,67000,5,1
662,83,F,114000,5,0
663,49,M,65000,4,0
666,71,M,55000,4,0
667,58,M,71000,5,0
671,69,F,97000,5,1
674,81,F,101000,5,0
680,39,F,77000,6,1
681,31,M,56000,5,0
683,46,F,36000,5,1
685,53,F,83000,7,1
690,47,M,53000,4,1
692,79,F,61000,4,1
694,30,M,43000,5,0
699,75,M,38000,4,0
700,47,M,40000,5,0
702,31,M,43000,4,0
709,48,M,65000,7,1
715,43,M,41000,8,0
716,68,F,108000,5,1
718,53,M,39000,7,0
719,34,M,50000,4,0
720,77,M,64000,4,0
721,88,F,73000,5,1
723,62,F,88000,4,0
731,72,F,60000,9,0
734,72,M,49000,5,0
737,23,M,65000,8,0
744,73,M,46000,4,0
745,53,M,57000,7,1
750,74,M,51000,6,0
760,65,F,57000,6,1
764,63,M,113000,5,0
769,76,F,62000,6,1
771,49,M,75000,5,1
772,29,F,53000,7,0
778,82,M,78000,7,1
779,57,F,70000,6,0
794,49,F,110000,5,0
799,69,F,89000,7,0
802,60,M,56000,8,0
803,40,F,51000,5,1
805,52,F,31000,7,1
808,61,F,118000,7,1
809,22,F,55000,5,0
810,62,M,35000,5,1
811,23,M,63000,5,0
814,69,F,93000,6,0
819,75,M,103000,7,0
826,33,M,54000,4,0
830,46,F,73000,7,1
832,67,F,58000,7,1
835,74,M,34000,5,1
840,86,M,55000,5,1
847,56,F,55000,6,0
855,63,M,96000,5,0
857,79,F,94000,9,1
860,63,F,74000,6,0
861,79,M,64000,4,0
863,53,M,33000,5,0
869,61,M,100000,7,1
871,59,M,108000,5,0
880,56,F,83000,6,1
882,38,F,69000,4,1
883,70,F,78000,5,0
884,64,F,70000,8,1
887,49,M,91000,7,0
893,33,M,68000,5,0
895,25,M,56000,7,0
896,59,O,73000,5,1
898,73,F,67000,7,1
903,50,F,110000,5,1
907,68,F,115000,5,1
911,68,F,117000,4,0
913,74,F,52000,4,0
914,49,F,70000,5,0
916,30,F,69000,7,1
917,74,F,97000,5,0
920,69,M,70000,5,0
921,69,F,34000,4,1
922,54,M,39000,6,1
923,25,M,60000,8,0
931,64,F,59000,5,1
935,71,M,87000,5,0
937,57,M,38000,6,0
941,68,M,71000,5,0
942,42,M,63000,5,0
945,45,M,63000,4,0
954,32,M,34000,7,0
956,89,F,81000,5,1
958,53,F,95000,4,1
962,90,F,75000,4,0
963,47,M,82000,6,1
964,25,M,46000,8,1
972,37,F,100000,7,1
973,65,F,79000,8,1
974,45,M,32000,4,0
980,74,O,61000,7,1
982,55,O,76000,5,1
986,57,F,89000,6,0
990,88,F,71000,5,0
994,49,F,115000,4,0
996,63,M,64000,5,1
997,25,M,73000,7,0
1002,50,M,89000,4,0
1005,42,F,56000,6,1
1006,53,M,78000,7,0
1007,70,F,101000,6,1
1009,41,M,49000,6,1
1010,62,F,67000,6,0
1013,60,M,57000,4,0
1015,52,M,50000,7,1
1017,68,F,76000,4,0
1020,52,M,104000,6,0
1021,73,F,75000,4,1
1033,32,M,48000,4,0
1037,67,M,35000,4,0
1041,55,M,52000,4,1
1043,43,M,51000,4,0
1049,53,M,61000,4,0
1050,50,M,62000,7,1
1056,81,F,57000,4,0
1061,38,F,72000,5,1
1062,58,M,77000,5,1
1064,77,M,58000,7,0
1065,63,F,31000,5,0
1066,64,F,102000,6,1
1079,20,F,62000,6,1
1085,28,F,68000,5,1
1086,43,M,88000,4,1
1088,60,M,51000,5,0
1094,66,M,74000,5,0
1097,41,M,41000,5,0
1098,33,F,41000,5,1
1099,52,F,89000,6,0
1100,38,F,50000,5,0
1102,60,M,93000,9,1
1103,41,M,71000,5,1
1106,53,M,91000,4,0
1108,55,F,47000,6,1
1114,56,M,32000,4,0
1115,59,M,86000,7,1
1116,60,M,92000,4,1
1117,58,F,77000,6,0
1120,77,M,73000,9,0
1121,58,M,39000,5,1
1125,53,F,31000,5,0
1133,47,F,40000,9,0
1136,20,M,40000,5,0
1143,51,M,53000,5,0
1150,74,M,61000,4,1
1157,62,F,74000,5,1
1159,46,M,75000,5,0
1160,70,F,67000,6,0
1161,54,F,53000,6,1
1164,67,F,102000,4,0
1167,57,F,89000,6,1
1169,42,M,50000,4,0
1171,19,M,34000,7,0
1173,59,F,111000,6,0
1176,20,F,39000,5,0
1180,38,M,56000,7,1
1182,53,M,92000,7,1
1186,75,M,50000,9,1
1190,78,M,42000,5,0
1191,53,M,100000,6,0
1194,59,M,73000,5,1
1199,71,M,84000,5,1
1201,52,M,65000,9,0
1203,61,F,109000,5,0
1207,59,F,73000,6,0
1208,21,F,63000,5,0
1210,32,M,45000,6,0
1211,63,F,51000,4,0
1212,75,F,72000,7,1
1213,56,M,52000,4,0
1217,55,M,71000,5,0
1218,44,M,55000,7,1
1225,51,F,85000,6,1
1226,44,F,63000,5,1
1230,76,F,64000,6,0
1232,65,M,31000,6,1
1235,75,M,36000,4,0
1237,58,F,81000,5,0
1238,25,M,50000,5,0
1240,26,F,69000,4,0
1242,69,F,67000,8,1
1246,35,F,58000,5,1
1252,58,M,44000,6,0
1254,75,F,75000,5,0
1256,84,M,53000,5,1
1257,79,F,102000,5,1
1259,67,F,61000,5,1
1260,69,F,73000,6,0
1262,72,F,116000,6,1
1267,81,F,111000,7,0
1270,70,M,52000,4,0
1274,54,F,37000,5,1
1275,56,F,40000,7,0
1276,68,F,88000,5,1
1278,59,M,32000,5,0
1282,34,M,39000,4,0
1285,87,F,58000,6,1
1287,64,M,53000,6,0
1297,43,M,59000,6,0
1301,25,M,35000,8,1
1308,20,M,75000,4,0
1311,48,M,57000,5,1
1312,80,M,39000,9,1
1315,61,F,98000,4,0
1316,70,F,71000,5,0
1317,63,F,100000,6,1
1318,30,F,63000,5,0
1319,61,M,71000,5,0
1320,55,M,74000,5,1
1321,53,F,99000,6,0
1325,44,F,61000,5,1
1332,72,M,56000,5,1
1336,50,M,86000,6,1
1342,71,F,108000,5,1
1346,81,F,119000,5,1
1349,48,F,93000,7,0
1351,40,M,79000,6,1
1358,71,M,73000,7,0
1359,78,M,77000,6,0
1368,49,M,40000,5,0
1370,81,F,88000,7,1
1372,48,F,74000,5,1
1375,88,F,55000,5,0
1380,41,M,60000,6,0
1384,51,F,100000,4,0
1386,80,M,70000,7,1
1387,19,M,59000,4,0
1388,53,M,34000,8,0
1389,41,M,53000,5,0
1391,55,F,52000,6,1
1394,77,M,61000,4,0
1396,77,F,87000,6,0
1399,53,F,99000,6,1
1401,50,M,39000,6,0
1403,62,M,50000,5,0
1404,64,M,36000,5,0
1411,67,F,87000,5,0
1413,29,M,59000,5,0
1417,22,M,56000,8,0
1420,63,F,86000,5,1
1425,55,F,81000,5,0
1430,44,M,55000,5,0
1432,19,M,46000,7,1
1442,63,M,40000,5,0
1444,45,F,61000,6,1
1449,85,F,75000,5,0
1450,57,M,69000,5,0
1451,28,M,41000,6,1
1452,59,M,68000,7,1
1453,57,M,83000,6,1
1456,44,M,47000,6,0
1458,76,M,36000,4,0
1461,71,F,72000,5,1
1462,28,M,60000,6,0
1466,53,F,84000,5,1
1467,64,M,61000,4,0
1472,48,F,82000,7,0
1476,23,M,42000,6,1
1484,47,O,39000,6,1
1487,49,F,104000,5,1
1492,65,F,53000,5,0
1493,45,M,67000,5,1
1498,64,M,108000,6,0
1507,23,M,34000,5,0
1508,55,M,80000,5,1
1509,48,F,46000,4,1
1510,42,M,48000,7,0
1513,35,M,42000,5,0
1516,32,M,57000,7,1
1518,28,M,33000,4,0
1521,92,F,63000,4,0
1523,49,M,67000,5,0
1524,82,M,115000,5,0
1527,61,M,35000,5,0
1528,61,F,49000,7,0
1529,30,F,56000,6,0
1530,54,M,72000,9,1
1534,32,M,52000,8,0
1535,35,F,74000,5,1
1536,31,M,69000,8,0
1543,56,M,49000,7,0
1545,65,F,53000,6,0
1550,51,M,34000,5,1
1552,49,M,70000,4,0
1557,101,F,43000,5,1
1561,72,M,79000,7,1
1566,76,M,64000,7,1
1569,55,M,63000,5,1
1571,64,M,90000,6,1
1573,30,M,35000,5,1
1577,41,M,65000,5,1
1578,28,F,57000,4,0
1584,54,F,112000,5,1
1587,68,M,85000,7,1
1589,37,F,51000,6,1
1590,55,F,95000,9,1
1592,61,F,73000,6,0
1593,63,M,70000,5,1
1594,69,F,85000,7,1
1597,63,F,99000,5,0
1599,67,M,71000,5,1
1600,78,F,72000,5,1
1601,20,M,33000,5,1
1605,54,M,80000,5,0
1608,51,M,33000,8,0
1612,40,M,87000,5,0
1613,100,F,109000,4,0
1631,66,M,65000,5,1
1635,68,M,57000,7,0
1641,24,M,72000,4,0
1642,54,M,71000,5,1
1647,57,O,32000,4,0
1649,59,M,30000,5,0
1651,32,M,47000,7,0
1653,77,F,63000,4,1
1655,43,M,39000,7,0
1656,59,M,69000,7,1
1657,57,F,97000,5,1
1664,69,F,72000,6,1
1665,76,M,76000,5,1
1667,53,M,66000,9,1
1671,56,F,58000,7,0
1674,72,F,75000,5,1
1677,75,M,110000,5,1
1687,47,F,61000,4,0
1690,67,M,97000,5,0
1692,22,F,65000,6,1
1693,78,M,64000,6,1
1697,48,M,39000,9,1
1702,39,M,37000,5,0
1703,54,M,39000,5,0
1704,57,M,61000,7,1
1705,48,F,46000,4,0
1713,72,M,64000,5,1
1716,40,F,69000,5,0
1721,63,F,94000,6,1
1728,58,M,50000,4,0
1730,65,F,96000,5,0
1731,56,F,80000,4,0
1736,65,M,59000,4,0
1747,51,M,54000,8,0
1754,75,F,51000,5,1
1762,36,M,61000,6,1
1767,53,F,75000,7,1
1769,71,M,55000,5,1
1771,23,M,35000,5,0
1775,70,M,50000,5,1
1777,67,F,98000,5,0
1783,31,M,43000,4,0
1785,47,M,44000,4,1
1790,62,F,40000,6,1
1792,51,M,87000,5,0
1794,61,M,35000,6,1
1804,53,M,95000,6,0
1805,43,F,39000,5,1
1806,61,M,109000,5,1
1809,71,M,90000,5,0
1811,79,M,113000,6,0
1817,53,F,88000,5,1
1820,84,F,108000,6,1
1821,36,F,80000,7,1
1822,77,M,53000,4,0
1825,65,M,57000,4,0
1828,59,F,71000,6,1
1830,64,M,98000,6,0
1831,39,M,57000,5,1
1832,44,M,97000,6,1
1842,68,M,61000,4,1
1845,67,F,105000,5,1
1847,53,F,95000,6,0
1848,54,M,69000,4,0
1849,39,F,70000,5,1
1851,54,M,30000,7,1
1855,34,M,36000,8,1
1856,80,M,45000,4,0
1862,36,M,68000,4,1
1868,41,F,54000,7,1
1871,84,M,62000,6,1
1872,47,M,53000,5,0
1873,32,F,43000,4,1
1876,67,M,118000,5,0
1878,68,M,61000,5,1
1879,70,F,86000,6,0
1884,33,M,32000,5,1
1886,23,F,48000,5,1
1887,45,F,62000,6,1
1892,36,M,73000,5,1
1893,74,M,73000,4,1
1898,86,M,90000,6,0
1900,76,F,53000,4,0
1903,47,M,76000,5,1
1913,62,F,72000,5,1
1916,56,M,97000,5,0
1918,59,F,49000,6,0
1920,69,M,60000,5,0
1924,60,M,76000,4,0
1930,49,M,72000,5,1
1931,90,F,100000,6,0
1932,71,M,43000,5,0
1933,24,M,32000,5,0
1938,42,M,51000,6,1
1939,51,M,67000,7,0
1942,70,F,33000,4,0
1943,35,F,70000,5,0
1944,49,F,53000,5,1
1946,27,F,70000,8,0
1947,74,M,84000,7,1
1952,54,M,35000,4,0
1953,50,M,42000,5,0
1954,69,M,51000,4,0
1955,58,M,81000,7,0
1962,31,M,39000,5,0
1965,50,F,60000,5,0
1972,70,F,96000,5,0
1973,52,M,40000,4,0
1976,83,M,72000,6,0
1982,52,F,42000,5,1
1985,41,M,40000,4,0
1987,50,F,48000,7,0
1988,57,M,35000,4,1
1992,26,O,53000,6,0
1994,66,F,53000,6,0
1998,40,M,89000,6,1
2000,54,M,68000,5,0
2003,61,F,83000,6,0
2007,48,M,94000,8,1
2009,74,M,78000,6,0
2012,72,M,33000,8,1
2013,58,F,40000,5,1
2014,71,F,68000,5,0
2018,47,F,64000,4,0
2019,36,M,41000,5,0
2021,59,M,36000,5,0
2023,33,M,55000,5,0
2028,74,M,35000,8,0
2044,38,M,68000,7,1
2048,59,M,70000,5,0
2052,51,M,54000,4,0
2053,43,M,91000,4,0
2054,84,F,66000,6,1
2055,57,M,70000,6,0
2060,51,M,81000,5,0
2062,90,M,36000,5,0
2064,39,M,53000,5,1
2066,67,M,65000,6,0
2067,60,M,41000,5,0
2069,68,F,41000,4,1
2074,74,M,106000,6,1
2080,22,F,70000,5,1
2081,68,M,30000,6,0
2084,60,M,44000,4,1
2090,91,F,102000,6,0
2091,75,F,54000,5,1
2093,32,M,54000,4,0
2095,27,F,39000,8,0
2100,67,M,42000,5,0
2105,51,M,104000,6,1
2108,61,M,52000,4,0
2113,36,M,31000,4,0
2118,62,M,51000,6,1
2119,43,F,70000,6,0
2125,52,F,73000,6,1
2126,41,M,65000,5,1
2130,61,F,50000,6,1
2132,55,M,53000,6,1
2137,52,F,67000,5,1
2140,51,F,75000,5,0
2141,65,M,74000,5,1
2148,46,M,44000,5,0
2155,59,M,73000,5,1
2162,75,M,41000,7,1
2176,56,F,90000,5,0
2179,59,M,73000,6,0
2180,23,M,32000,5,0
2181,68,F,30000,4,0
2184,67,M,108000,6,0
2187,58,F,94000,6,0
2188,57,M,65000,9,0
2191,48,M,97000,7,1
2194,69,F,74000,4,0
2197,70,F,75000,4,0
2202,50,M,111000,5,1
2210,18,F,62000,7,0
2224,49,F,62000,7,1
2225,43,F,57000,5,1
2228,76,M,56000,8,1
2229,75,F,45000,6,0
2233,54,F,100000,4,0
2234,64,F,59000,4,0
2235,41,F,87000,7,1
2236,55,F,75000,5,0
2237,75,F,81000,5,1
2239,56,M,86000,5,1
2242,20,M,39000,4,0
2248,33,F,67000,8,0
2249,43,M,40000,6,0
2255,57,F,52000,6,1
2256,67,F,86000,5,1
2257,67,M,39000,4,0
2260,32,M,56000,5,0
2261,50,M,71000,5,0
2264,76,M,55000,5,0
2271,18,M,53000,6,1
2272,48,M,81000,4,1
2274,40,F,56000,7,1
2276,46,M,59000,5,0
2277,62,M,104000,4,0
2282,33,M,61000,4,1
2283,49,F,79000,5,1
2285,54,M,35000,4,0
2287,24,M,38000,5,0
2288,76,F,87000,5,0
2289,33,M,53000,6,1
2292,23,F,58000,5,0
2293,38,F,67000,4,1
2294,21,M,69000,6,0
2295,43,M,44000,7,0
2299,38,M,69000,4,1
2300,93,F,78000,6,1
2302,69,M,73000,5,0
2303,52,M,68000,4,0
2305,63,M,95000,8,1
2306,47,M,84000,5,1
2307,56,F,86000,5,1
2308,55,F,71000,4,0
2310,61,F,87000,5,0
2312,60,F,94000,4,0
2315,70,M,88000,4,0
2317,47,M,47000,4,0
2322,52,F,65000,4,0
2324,79,F,78000,5,0
2326,23,M,32000,4,0
2335,76,M,78000,7,1
2336,44,F,74000,6,1
2337,45,F,78000,5,0
2342,21,F,59000,7,0
2349,71,F,91000,7,0
2356,54,M,33000,5,0
2358,51,F,81000,7,0
2367,62,F,64000,7,1
2374,87,F,72000,5,0
2375,49,O,68000,5,0
2376,39,F,70000,7,0
2378,42,M,67000,4,0
2381,57,M,69000,4,0
2389,35,F,57000,9,0
2390,70,M,60000,5,1
2395,53,F,95000,8,1
2401,85,F,72000,6,1
2406,76,F,98000,5,0
2407,86,F,59000,7,1
2411,36,M,34000,4,0
2414,81,F,33000,6,1
2417,27,M,33000,6,0
2419,67,F,38000,7,0
2420,46,M,46000,5,0
2425,57,F,95000,4,0
2426,57,M,91000,6,1
2431,73,M,52000,4,0
2433,55,M,118000,5,1
2434,50,F,56000,5,1
2435,34,F,50000,7,0
2437,59,F,80000,4,1
2444,80,F,75000,5,0
2449,74,F,43000,5,0
2457,53,M,84000,5,1
2458,62,F,75000,4,0
2459,70,F,88000,6,0
2465,62,F,70000,4,1
2466,29,M,45000,5,0
2468,69,M,72000,5,1
2470,56,F,95000,5,0
2472,28,F,68000,5,1
2477,82,F,93000,6,1
2481,63,M,101000,4,0
2490,24,F,44000,5,0
2493,57,F,76000,8,1
2496,66,M,54000,5,1
2499,39,M,33000,6,0
2501,76,M,62000,5,0
2502,83,M,70000,8,0
2505,62,F,85000,4,0
2513,70,F,58000,5,1
2521,68,F,80000,4,1
2522,68,M,100000,4,0
2525,54,F,63000,6,1
2528,73,F,52000,5,0
2531,31,M,60000,5,0
2533,58,M,45000,6,1
2536,67,F,54000,8,0
2538,28,M,54000,5,0
2539,58,M,115000,6,0
2542,61,F,62000,5,1
2552,54,F,75000,5,1
2556,66,F,92000,7,1
2557,46,M,50000,6,0
2559,74,M,49000,5,0
2561,25,F,54000,5,0
2562,90,M,51000,6,1
2568,27,F,68000,4,1
2570,64,F,93000,5,1
2571,30,M,63000,8,1
2573,57,F,46000,4,0
2574,37,M,46000,8,1
2575,64,M,110000,6,0
2579,43,M,71000,5,1
2583,39,M,51000,7,0
2584,44,M,90000,5,0
2587,52,M,57000,5,0
2591,63,F,75000,4,1
2592,56,M,92000,4,0
2597,77,F,64000,5,1
2598,59,F,35000,7,0
2599,51,M,65000,5,0
2600,68,M,38000,4,0
2604,61,F,78000,6,1
2606,54,F,75000,4,0
2611,44,M,84000,7,1
2615,51,M,79000,6,1
2616,37,F,61000,4,0
2621,58,M,32000,6,0
2622,33,M,35000,4,0
2623,73,M,70000,4,1
2627,46,F,33000,4,0
2629,62,M,35000,9,0
2635,55,F,77000,5,1
2640,70,F,37000,5,1
2647,62,F,88000,5,0
2650,29,M,62000,8,0
2653,47,M,58000,5,0
2656,30,F,55000,6,1
2661,53,M,53000,8,1
2673,39,M,32000,7,0
2678,56,F,104000,4,1
2679,79,M,66000,9,1
2682,58,F,110000,7,0
2683,65,F,60000,8,0
2686,50,F,41000,5,1
2687,53,F,116000,5,0
2688,46,F,73000,7,1
2689,49,M,56000,4,0
2692,32,M,53000,4,0
2694,72,M,84000,4,0
2695,73,F,77000,4,1
2698,62,F,111000,7,0
2699,70,M,98000,5,1
2702,58,F,53000,6,0
2705,50,M,53000,5,1
2706,65,M,75000,6,1
2707,49,F,90000,6,0
2709,48,F,59000,5,0
2710,43,M,54000,4,0
2713,65,F,75000,6,1
2714,72,F,71000,6,1
2716,70,F,80000,7,1
2720,31,F,59000,6,1
2722,21,F,60000,5,0
2726,43,F,57000,4,1
2727,57,F,97000,5,1
2731,53,M,89000,6,1
2735,79,M,114000,7,0
2739,22,F,43000,6,0
2742,69,F,87000,6,1
2745,46,O,91000,5,0
2746,49,M,114000,4,0
2749,53,F,40000,7,1
2755,64,M,57000,5,0
2760,38,M,38000,5,0
2767,25,M,74000,9,1
2769,61,F,96000,5,1
2770,57,F,87000,7,1
2774,65,F,36000,4,0
2775,60,F,54000,6,1
2777,53,M,55000,5,0
2781,20,M,33000,7,1
2786,32,F,68000,5,0
2787,86,M,55000,4,0
2789,24,M,62000,4,0
2791,54,F,63000,6,1
2796,54,M,37000,5,0
2801,60,F,88000,5,1
2802,20,M,74000,4,0
2804,65,F,63000,5,0
2807,69,M,33000,4,0
2809,59,M,68000,5,0
2810,46,M,35000,4,1
2812,33,M,49000,8,0
2813,59,F,77000,5,0
2814,73,M,105000,4,0
2815,26,M,37000,7,1
2820,86,M,78000,5,0
2821,39,M,74000,6,1
2823,54,F,79000,7,1
2824,34,F,52000,7,0
2833,40,M,74000,4,0
2840,58,F,105000,6,1
2843,27,M,39000,4,0
2845,62,F,73000,5,1
2847,65,F,50000,6,1
2850,40,F,78000,4,0
2851,66,M,33000,5,0
2857,45,M,44000,4,0
2859,52,F,78000,4,0
2863,76,M,75000,5,0
2870,70,F,87000,5,0
2872,69,M,55000,7,1
2882,44,M,89000,6,1
2889,63,M,97000,5,1
2891,41,M,56000,7,1
2894,54,M,56000,5,1
2896,26,F,49000,7,1
2897,57,M,73000,6,0
2902,55,M,75000,4,0
2903,78,F,58000,6,1
2913,82,F,75000,4,0
2919,30,M,54000,5,1
2920,66,F,47000,5,1
2928,77,F,35000,6,1
2936,58,F,70000,5,0
2937,72,M,82000,7,0
2939,26,M,53000,5,0
2940,63,M,60000,5,0
2941,19,M,52000,6,1
2943,50,M,45000,7,0
2947,59,M,73000,7,1
2948,79,F,83000,5,0
2955,63,M,59000,4,1
2958,55,M,41000,6,0
2963,58,F,73000,6,0
2965,59,F,114000,4,0
2968,40,F,51000,4,0
2973,60,M,46000,5,0
2983,51,F,84000,5,0
2992,68,M,73000,4,0
2999,44,M,51000,5,1
3003,29,F,61000,5,0
3005,80,F,75000,5,1
3007,44,M,67000,4,0
3008,71,F,56000,4,1
3009,49,O,80000,5,1
3010,58,M,53000,8,1
3015,42,M,59000,5,0
3017,63,F,112000,5,0
3021,64,M,52000,6,1
3026,67,M,98000,6,0
3027,28,M,52000,4,1
3035,58,F,77000,6,0
3041,73,F,88000,6,0
3042,31,M,58000,4,0
3047,53,M,49000,5,0
3056,29,F,38000,6,1
3058,81,F,107000,6,1
3061,82,F,62000,6,1
3062,21,F,40000,6,1
3063,19,M,52000,5,0
3070,57,F,113000,6,0
3073,34,M,45000,6,1
3079,85,F,60000,9,1
3080,58,F,105000,6,0
3083,19,M,30000,6,1
3085,63,M,64000,6,1
3086,86,F,79000,5,1
3093,78,M,35000,4,1
3095,67,M,50000,4,1
3097,58,M,96000,5,1
3101,48,M,78000,8,0
3102,64,F,109000,6,0
3103,49,F,68000,7,0
3105,51,M,53000,4,1
3106,48,M,89000,5,1
3109,27,M,33000,8,1
3110,54,M,88000,7,0
3112,74,O,56000,7,1
3117,55,F,31000,4,0
3125,41,F,37000,5,0
3127,56,F,97000,4,0
3128,72,M,47000,4,0
3130,67,F,36000,4,0
3134,60,M,114000,7,0
3135,52,M,90000,5,1
3137,19,M,37000,5,0
3144,62,F,82000,6,1
3146,73,M,61000,4,1
3149,39,M,48000,4,1
3152,66,M,33000,5,1
3158,57,F,79000,4,0
3159,59,F,54000,4,0
3164,54,F,81000,4,1
3165,49,F,73000,4,1
3166,68,F,72000,6,0
3172,55,F,75000,4,0
3173,39,F,42000,5,0
3177,52,M,55000,6,0
3180,51,M,34000,5,0
3183,49,M,47000,6,0
3184,53,M,32000,5,0
3185,65,F,83000,5,0
3187,66,M,72000,7,0
3189,54,F,63000,5,0
3193,56,F,82000,5,1
3195,46,M,42000,5,0
3196,76,M,80000,5,1
3197,68,M,99000,5,0
3199,56,M,57000,5,0
3202,68,F,71000,5,0
3203,71,F,82000,6,0
3204,58,F,32000,4,0
