customer_id,age,gender,income,years_member,offer_complete_status
793,45,M,55000,4,0
796,46,M,46000,5,0
801,66,M,70000,5,1
803,40,F,51000,5,1
808,61,F,118000,7,1
810,62,M,35000,5,1
811,23,M,63000,5,1
816,32,M,38000,4,0
818,58,F,38000,4,0
819,75,M,103000,7,0
821,76,M,69000,5,1
825,66,M,74000,4,0
827,54,M,39000,4,1
829,66,F,62000,5,0
830,46,F,73000,7,1
833,28,F,65000,4,0
853,50,M,59000,4,0
855,63,M,96000,5,1
859,57,M,110000,5,1
862,54,M,92000,7,1
863,53,M,33000,5,1
865,70,F,58000,7,1
866,47,F,77000,6,1
869,61,M,100000,7,1
872,38,M,38000,4,1
874,69,M,36000,7,1
875,31,M,55000,6,1
879,65,F,88000,5,1
884,64,F,70000,8,0
886,47,M,69000,6,1
887,49,M,91000,7,1
889,50,F,67000,7,1
891,56,F,106000,5,0
892,53,M,69000,6,1
897,58,F,77000,5,0
898,73,F,67000,7,1
910,66,M,50000,7,1
927,69,M,72000,8,1
933,65,M,50000,6,1
934,91,F,37000,5,1
935,71,M,87000,5,1
942,42,M,63000,5,1
949,47,F,53000,5,1
950,92,M,113000,4,0
957,54,F,91000,5,0
958,53,F,95000,4,1
960,21,M,74000,6,1
963,47,M,82000,6,1
966,41,M,61000,5,1
968,22,M,31000,6,1
972,37,F,100000,7,1
973,65,F,79000,8,1
974,45,M,32000,4,0
976,19,M,69000,5,1
977,33,M,51000,5,0
978,96,F,72000,5,0
979,46,M,42000,4,1
980,74,O,61000,7,1
981,62,F,103000,7,1
989,74,F,72000,5,1
997,25,M,73000,7,1
998,22,F,36000,4,1
1001,52,F,71000,4,1
1006,53,M,78000,7,0
1007,70,F,101000,6,0
1008,57,F,111000,7,1
1012,53,M,40000,5,1
1016,28,M,35000,5,0
1022,36,M,52000,4,0
1023,28,M,51000,9,1
1026,33,F,56000,5,1
1027,39,F,35000,5,0
1030,40,M,44000,6,0
1033,32,M,48000,4,1
1034,37,M,57000,5,1
1037,67,M,35000,4,0
1040,31,M,45000,4,0
1046,61,F,80000,5,1
1047,44,F,41000,4,0
1048,72,F,39000,5,1
1049,53,M,61000,4,0
1050,50,M,62000,7,1
1057,44,F,36000,5,0
1061,38,F,72000,5,1
1074,28,M,67000,5,0
1075,46,M,32000,5,1
1076,20,F,59000,5,0
1078,83,F,34000,5,1
1088,60,M,51000,5,0
1089,59,F,72000,5,0
1091,65,F,51000,5,0
1096,62,M,76000,7,0
1099,52,F,89000,6,0
1105,47,F,59000,7,1
1113,42,M,48000,5,0
1114,56,M,32000,4,0
1118,64,F,33000,5,1
1120,77,M,73000,9,0
1121,58,M,39000,5,1
1122,69,F,74000,6,1
1125,53,F,31000,5,1
1126,64,M,60000,6,0
1127,49,F,52000,5,1
1132,81,F,71000,6,1
1138,56,M,57000,8,0
1143,51,M,53000,5,0
1149,83,F,58000,5,1
1150,74,M,61000,4,1
1151,34,M,72000,8,1
1152,57,F,72000,7,1
1153,29,F,39000,8,0
1158,31,M,60000,5,0
1160,70,F,67000,6,1
1162,53,M,83000,5,1
1165,30,M,53000,4,0
1169,42,M,50000,4,0
1170,54,M,95000,6,0
1173,59,F,111000,6,1
1176,20,F,39000,5,0
1179,70,M,35000,5,1
1181,85,M,95000,5,0
1182,53,M,92000,7,1
1183,51,M,61000,7,1
1187,40,M,99000,9,0
1188,81,F,33000,7,1
1192,49,M,79000,6,1
1196,36,F,77000,6,1
1200,83,M,52000,5,1
1201,52,M,65000,9,0
1203,61,F,109000,5,1
1206,53,F,104000,5,1
1209,53,F,87000,5,0
1214,49,M,45000,7,0
1215,42,M,93000,7,0
1223,96,M,82000,6,1
1227,39,F,31000,7,1
1234,64,F,86000,6,1
1236,75,F,99000,4,0
1238,25,M,50000,5,0
1243,58,M,93000,4,0
1244,48,M,52000,6,1
1252,58,M,44000,6,1
1254,75,F,75000,5,0
1256,84,M,53000,5,1
1257,79,F,102000,5,1
1261,66,M,62000,7,1
1263,69,F,53000,5,1
1264,60,M,41000,5,1
1269,64,M,56000,5,1
1278,59,M,32000,5,0
1281,76,M,43000,4,1
1282,34,M,39000,4,0
1290,49,F,102000,4,0
1292,70,M,70000,6,1
1295,60,M,54000,5,0
1296,65,M,52000,7,0
1298,24,M,40000,4,1
1307,48,M,39000,5,0
1310,66,M,58000,4,0
1313,46,F,45000,5,1
1316,70,F,71000,5,0
1319,61,M,71000,5,1
1320,55,M,74000,5,1
1323,68,M,81000,6,0
1328,72,M,95000,6,1
1334,63,F,56000,5,1
1338,51,F,76000,4,1
1340,48,M,57000,4,0
1343,42,M,57000,8,0
1346,81,F,119000,5,0
1348,43,M,56000,5,1
1350,35,O,54000,5,0
1353,54,F,73000,5,1
1357,56,O,33000,4,1
1361,43,M,32000,7,0
1368,49,M,40000,5,0
1370,81,F,88000,7,1
1379,62,F,98000,6,1
1384,51,F,100000,4,0
1386,80,M,70000,7,1
1387,19,M,59000,4,0
1388,53,M,34000,8,0
1392,66,M,86000,5,1
1401,50,M,39000,6,0
1404,64,M,36000,5,1
1406,56,M,99000,6,1
1407,60,F,99000,4,0
1412,76,F,98000,7,0
1413,29,M,59000,5,1
1415,64,F,76000,5,0
1418,52,F,80000,5,0
1422,27,M,70000,4,0
1430,44,M,55000,5,1
1434,62,M,114000,4,0
1438,52,M,73000,5,1
1441,50,F,70000,5,1
1448,60,F,101000,5,1
1451,28,M,41000,6,1
1452,59,M,68000,7,1
1453,57,M,83000,6,1
1454,38,M,46000,7,0
1457,24,M,63000,4,0
1464,42,M,74000,5,1
1466,53,F,84000,5,1
1471,24,F,33000,4,1
1473,28,M,48000,4,0
1474,51,F,98000,5,1
1475,55,M,91000,6,1
1478,20,O,33000,4,0
1479,83,M,39000,7,0
1480,63,M,89000,5,1
1484,47,O,39000,6,1
1493,45,M,67000,5,1
1498,64,M,108000,6,1
1499,70,M,105000,5,1
1501,37,M,69000,6,1
1503,20,M,62000,6,1
1504,47,M,54000,4,1
1508,55,M,80000,5,1
1511,52,F,114000,6,0
1514,53,M,104000,7,0
1516,32,M,57000,7,1
1518,28,M,33000,4,0
1519,62,F,96000,5,1
1525,41,M,57000,8,1
1528,61,F,49000,7,1
1530,54,M,72000,9,1
1534,32,M,52000,8,1
1544,20,M,67000,6,0
1545,65,F,53000,6,1
1549,67,F,107000,5,0
1558,42,M,62000,4,0
1560,57,M,66000,5,1
1569,55,M,63000,5,1
1571,64,M,90000,6,1
1573,30,M,35000,5,1
1576,42,M,49000,6,1
1580,64,F,93000,4,0
1589,37,F,51000,6,1
1594,69,F,85000,7,0
1595,80,M,50000,6,1
1596,63,F,72000,5,1
1601,20,M,33000,5,1
1602,54,F,77000,7,1
1603,33,M,52000,6,1
1607,43,M,63000,4,0
1609,46,F,42000,9,1
1610,52,F,58000,8,1
1618,44,F,69000,5,1
1622,39,M,32000,4,0
1624,74,F,42000,5,0
1628,52,M,52000,4,0
1629,82,M,97000,7,1
1637,75,M,80000,6,1
1639,94,F,88000,6,0
1641,24,M,72000,4,0
1642,54,M,71000,5,0
1643,75,F,80000,5,1
1644,77,F,111000,4,1
1650,35,O,31000,5,0
1655,43,M,39000,7,0
1659,61,M,50000,6,1
1661,78,F,79000,7,0
1674,72,F,75000,5,1
1675,56,M,54000,5,1
1676,56,M,49000,6,0
1680,35,M,33000,8,1
1689,63,M,97000,8,1
1692,22,F,65000,6,1
1695,69,M,52000,6,1
1696,65,M,116000,5,1
1702,39,M,37000,5,0
1704,57,M,61000,7,1
1705,48,F,46000,4,1
1707,33,F,71000,6,1
1712,53,F,100000,5,1
1714,37,M,56000,5,1
1717,68,M,39000,8,1
1720,48,M,58000,6,1
1724,83,M,103000,6,1
1725,40,M,71000,6,1
1727,63,F,36000,6,1
1728,58,M,50000,4,0
1730,65,F,96000,5,0
1732,28,M,75000,5,1
1738,58,M,95000,5,1
1742,70,M,76000,5,1
1744,51,M,118000,6,1
1746,63,F,101000,6,1
1747,51,M,54000,8,0
1748,72,M,67000,5,1
1754,75,F,51000,5,0
1756,77,M,103000,4,0
1757,26,M,56000,9,1
1765,62,M,71000,6,1
1767,53,F,75000,7,1
1769,71,M,55000,5,0
1770,71,F,73000,7,1
1775,70,M,50000,5,1
1778,72,M,33000,4,1
1780,89,M,36000,7,1
1781,75,M,49000,5,1
1782,49,F,95000,6,1
1784,66,M,68000,5,1
1787,44,M,36000,6,1
1789,58,F,62000,5,0
1792,51,M,87000,5,1
1793,22,M,68000,7,1
1798,40,M,52000,5,0
1802,48,F,72000,5,0
1803,60,M,55000,5,0
1805,43,F,39000,5,1
1806,61,M,109000,5,1
1812,69,F,109000,5,1
1814,69,F,31000,6,1
1822,77,M,53000,4,0
1823,37,M,67000,4,0
1824,52,F,97000,4,1
1825,65,M,57000,4,0
1826,59,M,65000,5,1
1828,59,F,71000,6,1
1829,52,M,66000,7,1
1832,44,M,97000,6,1
1836,48,M,62000,7,1
1837,57,M,34000,8,1
1839,45,F,48000,8,1
1841,75,F,56000,4,0
1844,29,M,38000,4,0
1854,63,F,71000,7,0
1855,34,M,36000,8,1
1857,48,F,33000,5,1
1859,33,M,34000,5,0
1860,81,M,60000,5,1
1861,61,F,52000,5,1
1862,36,M,68000,4,1
1867,30,M,46000,5,0
1869,66,F,115000,6,1
1871,84,M,62000,6,1
1881,21,M,46000,7,1
1884,33,M,32000,5,1
1885,67,F,58000,5,1
1886,23,F,48000,5,1
1888,26,M,72000,7,1
1889,36,M,60000,5,0
1892,36,M,73000,5,1
1895,68,M,67000,4,0
1897,40,M,59000,6,1
1898,86,M,90000,6,1
1901,37,M,39000,8,1
1903,47,M,76000,5,1
1904,50,M,73000,5,0
1905,43,M,56000,7,1
1907,69,M,53000,6,1
1909,62,M,56000,7,0
1912,85,M,85000,6,1
1914,67,M,60000,5,1
1918,59,F,49000,6,1
1923,42,F,98000,5,0
1926,25,M,50000,5,1
1931,90,F,100000,6,1
1932,71,M,43000,5,0
1933,24,M,32000,5,0
1936,58,F,86000,5,1
1937,49,M,52000,5,1
1940,77,F,68000,5,0
1942,70,F,33000,4,0
1943,35,F,70000,5,1
1946,27,F,70000,8,0
1948,74,F,92000,4,0
1950,32,F,61000,7,1
1954,69,M,51000,4,0
1956,58,F,55000,4,1
1963,74,F,55000,5,1
1964,59,F,99000,6,1
1967,51,M,73000,6,1
1968,54,M,61000,4,0
1969,25,M,56000,4,0
1973,52,M,40000,4,1
1974,67,F,96000,5,0
1975,68,M,56000,5,0
1978,64,M,86000,8,1
1979,65,M,91000,4,1
1985,41,M,40000,4,0
1987,50,F,48000,7,1
1988,57,M,35000,4,0
2000,54,M,68000,5,1
2003,61,F,83000,6,1
2011,44,F,97000,5,1
2013,58,F,40000,5,1
2015,41,M,38000,5,1
2016,47,M,72000,5,0
2019,36,M,41000,5,0
2023,33,M,55000,5,1
2027,57,F,30000,6,1
2029,56,F,75000,6,1
2030,52,F,32000,6,1
2032,64,M,63000,5,1
2033,66,F,32000,4,0
2034,55,F,115000,7,1
2038,59,F,79000,4,1
2040,19,M,52000,4,1
2041,42,M,63000,6,1
2047,56,M,94000,4,0
2052,51,M,54000,4,0
2054,84,F,66000,6,1
2057,68,F,82000,5,0
2060,51,M,81000,5,1
2071,65,M,94000,4,1
2075,20,F,43000,5,0
2077,53,M,50000,5,0
2080,22,F,70000,5,1
2082,81,M,55000,5,1
2083,27,M,47000,6,1
2084,60,M,44000,4,0
2086,26,M,59000,5,0
2088,53,M,37000,4,1
2095,27,F,39000,8,1
2096,55,M,57000,4,0
2098,94,M,55000,6,0
2099,66,M,77000,6,1
2101,57,F,85000,5,1
2102,57,M,61000,7,1
2109,75,F,112000,6,0
2111,65,F,113000,5,1
2113,36,M,31000,4,1
2116,38,M,49000,5,0
2117,45,F,72000,5,1
2119,43,F,70000,6,1
2128,22,F,67000,5,0
2130,61,F,50000,6,1
2134,45,F,52000,5,1
2136,62,M,79000,5,1
2140,51,F,75000,5,0
2149,42,F,75000,5,1
2151,88,F,81000,6,0
2152,56,F,53000,4,1
2154,89,F,55000,5,1
2158,48,M,64000,5,0
2159,68,F,70000,5,1
2163,51,M,67000,5,1
2170,45,M,51000,4,1
2176,56,F,90000,5,0
2181,68,F,30000,4,1
2183,25,M,50000,6,0
2188,57,M,65000,9,1
2189,43,M,75000,5,0
2190,53,F,82000,7,1
2191,48,M,97000,7,1
2198,71,M,51000,5,0
2200,50,F,75000,6,0
2201,63,M,52000,8,1
2206,70,M,58000,5,1
2213,54,F,62000,6,1
2216,24,M,59000,6,0
2221,70,F,62000,5,1
2224,49,F,62000,7,1
2225,43,F,57000,5,0
2226,57,M,65000,5,1
2235,41,F,87000,7,1
2236,55,F,75000,5,0
2237,75,F,81000,5,0
2245,58,F,39000,5,0
2247,82,M,50000,4,0
2255,57,F,52000,6,1
2258,53,M,34000,7,1
2259,68,F,114000,6,1
2265,20,M,39000,9,1
2269,53,F,75000,6,1
2283,49,F,79000,5,1
2286,62,F,54000,6,1
2288,76,F,87000,5,1
2290,87,M,96000,8,1
2296,87,M,48000,7,1
2303,52,M,68000,4,0
2315,70,M,88000,4,1
2317,47,M,47000,4,0
2320,39,F,60000,5,1
2322,52,F,65000,4,0
2324,79,F,78000,5,0
2325,26,M,44000,4,0
2333,32,M,41000,4,1
2337,45,F,78000,5,1
2338,89,M,93000,4,1
2340,54,F,104000,6,0
2345,36,M,33000,5,0
2352,42,M,58000,5,0
2353,55,F,97000,7,0
2355,53,M,113000,4,0
2358,51,F,81000,7,1
2360,51,M,43000,5,0
2365,51,F,90000,4,0
2368,27,M,50000,4,1
2369,48,M,45000,5,1
2371,31,M,57000,4,1
2373,29,M,41000,5,0
2379,68,F,68000,5,1
2380,29,M,54000,5,0
2382,21,F,50000,5,1
2384,66,M,69000,5,1
2386,18,F,40000,5,0
2389,35,F,57000,9,1
2395,53,F,95000,8,1
2396,38,F,47000,4,1
2399,45,F,61000,4,0
2404,77,M,54000,7,1
2410,67,F,51000,5,1
2411,36,M,34000,4,0
2412,39,F,95000,5,1
2414,81,F,33000,6,0
2419,67,F,38000,7,1
2420,46,M,46000,5,1
2429,56,F,79000,6,1
2436,78,M,51000,5,0
2443,53,F,86000,5,0
2444,80,F,75000,5,1
2452,40,F,66000,6,1
2453,76,F,31000,5,1
2454,60,M,38000,5,0
2461,85,F,90000,6,1
2463,59,F,68000,6,1
2467,43,M,68000,4,0
2468,69,M,72000,5,1
2470,56,F,95000,5,0
2472,28,F,68000,5,1
2482,27,M,57000,5,0
2484,47,M,96000,5,0
2486,84,F,57000,4,1
2488,50,M,42000,5,1
2492,63,F,92000,6,1
2494,34,M,38000,5,1
2497,73,F,71000,6,0
2501,76,M,62000,5,1
2505,62,F,85000,4,0
2513,70,F,58000,5,0
2520,56,F,111000,5,0
2524,65,M,58000,7,0
2526,73,F,49000,5,1
2533,58,M,45000,6,1
2535,65,F,50000,5,1
2543,59,F,76000,6,0
2544,41,M,89000,5,0
2545,73,M,61000,4,1
2548,88,F,88000,4,1
2552,54,F,75000,5,1
2555,73,F,83000,6,1
2557,46,M,50000,6,1
2559,74,M,49000,5,0
2560,45,F,80000,8,1
2564,59,F,90000,6,0
2565,52,M,53000,4,0
2569,42,M,73000,4,0
2573,57,F,46000,4,0
2575,64,M,110000,6,1
2577,53,M,74000,7,1
2580,28,M,60000,5,0
2581,35,M,48000,4,1
2582,47,M,62000,5,0
2585,45,M,87000,8,1
2586,85,F,87000,5,0
2589,22,M,35000,5,1
2590,20,M,32000,5,0
2594,54,F,53000,7,1
2595,58,M,66000,7,1
2596,45,M,90000,6,1
2597,77,F,64000,5,1
2610,53,M,33000,4,0
2613,56,F,52000,5,1
2614,79,F,91000,5,1
2616,37,F,61000,4,0
2617,39,M,69000,4,1
2618,56,F,73000,4,0
2624,57,O,65000,5,1
2626,62,M,33000,5,1
2628,27,M,66000,5,0
2629,62,M,35000,9,1
2633,65,F,49000,5,1
2636,56,M,80000,5,0
2640,70,F,37000,5,1
2641,52,M,95000,6,1
2645,43,M,45000,7,1
2647,62,F,88000,5,1
2648,62,M,72000,7,1
2651,66,M,67000,5,1
2653,47,M,58000,5,0
2658,54,F,102000,5,1
2659,49,M,74000,4,1
2662,51,M,57000,5,1
2670,36,F,76000,6,1
2673,39,M,32000,7,1
2677,49,M,55000,6,1
2678,56,F,104000,4,1
2681,48,F,70000,4,1
2682,58,F,110000,7,1
2683,65,F,60000,8,1
2684,70,M,54000,5,0
2689,49,M,56000,4,0
2690,67,M,52000,8,0
2692,32,M,53000,4,1
2697,25,M,30000,7,1
2698,62,F,111000,7,0
2700,18,M,73000,5,0
2701,54,M,44000,4,1
2702,58,F,53000,6,1
2706,65,M,75000,6,0
2712,34,F,49000,5,1
2713,65,F,75000,6,0
2714,72,F,71000,6,1
2719,74,F,54000,4,1
2721,62,M,79000,5,0
2723,50,M,64000,5,1
2731,53,M,89000,6,0
2733,57,F,61000,4,0
2738,41,M,67000,5,0
2742,69,F,87000,6,0
2744,52,F,113000,5,1
2749,53,F,40000,7,1
2750,59,M,68000,5,0
2751,34,M,67000,8,0
2754,43,F,94000,5,1
2757,67,F,113000,4,0
2760,38,M,38000,5,0
2768,56,F,84000,6,1
2771,66,F,108000,6,0
2774,65,F,36000,4,1
2775,60,F,54000,6,1
2781,20,M,33000,7,0
2786,32,F,68000,5,1
2788,90,F,101000,5,1
2793,85,F,97000,6,1
2794,79,M,71000,6,0
2803,66,F,49000,5,0
2805,48,F,71000,5,0
2809,59,M,68000,5,0
2810,46,M,35000,4,0
2817,68,F,78000,5,0
2818,71,M,38000,5,0
2820,86,M,78000,5,0
2821,39,M,74000,6,1
2822,55,F,39000,4,1
2825,54,M,99000,6,0
2827,74,F,67000,6,1
2828,68,M,74000,7,1
2836,46,F,65000,4,1
2839,48,F,32000,5,0
2855,71,M,38000,6,1
2856,81,F,89000,4,1
2860,70,M,64000,4,1
2864,52,F,47000,5,1
2871,63,M,93000,6,1
2873,40,M,65000,5,0
2877,90,M,55000,8,1
2886,20,M,61000,7,1
2893,19,M,31000,5,1
2895,51,F,51000,5,1
2902,55,M,75000,4,1
2903,78,F,58000,6,1
2908,56,M,43000,6,0
2911,50,M,56000,4,1
2915,37,M,70000,5,0
2916,65,F,87000,6,1
2917,60,M,38000,4,1
2918,68,F,50000,5,1
2921,55,M,62000,6,1
2924,68,F,111000,4,0
2925,84,F,120000,6,1
2930,45,M,35000,7,1
2933,65,M,94000,4,0
2939,26,M,53000,5,1
2941,19,M,52000,6,1
2945,45,M,57000,4,0
2946,29,F,31000,6,0
2947,59,M,73000,7,0
2948,79,F,83000,5,1
2949,93,F,56000,5,0
2951,49,M,45000,6,1
2953,32,M,70000,5,0
2956,40,M,57000,5,1
2959,79,M,91000,6,1
2960,66,M,88000,4,1
2961,23,M,43000,4,0
2962,38,F,51000,8,1
2967,48,F,71000,5,1
2968,40,F,51000,4,0
2972,73,F,74000,5,1
2975,72,M,67000,8,1
2979,27,F,71000,5,1
2980,39,F,69000,5,1
2990,80,F,59000,7,0
2991,36,M,62000,5,1
2992,68,M,73000,4,1
2994,51,M,62000,5,1
2998,34,M,51000,5,1
3003,29,F,61000,5,1
3004,58,M,63000,5,0
3006,52,F,79000,6,1
3008,71,F,56000,4,1
3012,30,F,37000,6,1
3014,32,F,47000,5,1
3015,42,M,59000,5,1
3016,33,M,59000,5,0
3017,63,F,112000,5,0
3019,44,F,87000,4,1
3022,37,M,42000,4,0
3025,67,M,34000,4,0
3027,28,M,52000,4,1
3029,42,M,56000,4,0
3038,66,M,57000,6,1
3041,73,F,88000,6,1
3042,31,M,58000,4,0
3043,52,M,86000,4,1
3045,76,F,90000,6,1
3049,61,M,62000,6,1
3051,32,M,74000,6,1
3054,39,M,77000,7,1
3058,81,F,107000,6,1
3060,46,F,100000,7,1
3061,82,F,62000,6,1
3070,57,F,113000,6,1
3071,57,F,70000,7,1
3078,33,M,45000,9,1
3079,85,F,60000,9,1
3080,58,F,105000,6,1
3083,19,M,30000,6,1
3085,63,M,64000,6,1
3090,72,F,83000,5,0
3091,69,M,77000,4,1
3096,93,M,41000,4,0
3100,46,F,69000,6,1
3101,48,M,78000,8,0
3105,51,M,53000,4,1
3106,48,M,89000,5,0
3113,73,F,48000,5,0
3114,56,M,74000,6,0
3115,61,M,119000,5,0
3118,42,F,74000,6,1
3121,64,M,47000,4,0
3125,41,F,37000,5,0
3131,54,M,78000,5,1
3132,88,F,59000,5,1
3134,60,M,114000,7,0
3148,50,M,73000,5,1
3149,39,M,48000,4,1
3152,66,M,33000,5,0
3154,59,M,113000,4,0
3156,58,F,91000,6,1
3157,36,M,47000,4,0
3159,59,F,54000,4,0
3165,49,F,73000,4,1
3166,68,F,72000,6,1
3171,69,F,115000,5,0
3172,55,F,75000,4,0
3175,41,M,78000,4,1
3179,73,M,46000,9,1
3184,53,M,32000,5,0
3185,65,F,83000,5,1
3190,34,M,38000,4,0
3192,75,O,60000,7,1
3193,56,F,82000,5,1
