customer_id,age,gender,income,years_member,offer_complete_status
2249,43,M,40000,6,0
2258,53,M,34000,7,1
2259,68,F,114000,6,1
2261,50,M,71000,5,1
2265,20,M,39000,9,0
2267,51,M,74000,6,0
2269,53,F,75000,6,1
2279,23,M,42000,8,0
2280,43,M,49000,5,0
2282,33,M,61000,4,0
2289,33,M,53000,6,1
2290,87,M,96000,8,1
2291,67,O,57000,5,0
2292,23,F,58000,5,0
2293,38,F,67000,4,1
2294,21,M,69000,6,0
2295,43,M,44000,7,0
2300,93,F,78000,6,1
2302,69,M,73000,5,0
2304,30,M,48000,4,0
2305,63,M,95000,8,1
2310,61,F,87000,5,0
2311,78,F,42000,5,0
2312,60,F,94000,4,1
2313,72,F,40000,5,0
2317,47,M,47000,4,0
2323,58,O,73000,7,1
2326,23,M,32000,4,1
2327,73,F,89000,4,1
2329,72,M,89000,4,1
2330,31,M,52000,5,0
2331,38,M,67000,6,1
2334,62,M,61000,8,1
2337,45,F,78000,5,0
2340,54,F,104000,6,0
2341,53,M,64000,4,0
2342,21,F,59000,7,0
2343,59,M,89000,4,1
2350,25,M,53000,4,0
2352,42,M,58000,5,1
2353,55,F,97000,7,0
2358,51,F,81000,7,0
2359,76,F,90000,6,0
2360,51,M,43000,5,1
2363,72,M,73000,6,1
2366,23,M,48000,4,0
2372,61,F,110000,5,0
2377,59,F,105000,5,1
2378,42,M,67000,4,0
2380,29,M,54000,5,0
2383,66,F,91000,4,1
2384,66,M,69000,5,0
2387,67,M,52000,4,0
2388,62,F,84000,6,0
2391,86,F,39000,5,0
2393,49,M,58000,5,0
2396,38,F,47000,4,1
2402,83,M,90000,6,0
2403,56,M,100000,4,0
2404,77,M,54000,7,0
2407,86,F,59000,7,1
2419,67,F,38000,7,1
2426,57,M,91000,6,1
2428,32,F,68000,4,0
2431,73,M,52000,4,0
2433,55,M,118000,5,0
2436,78,M,51000,5,1
2437,59,F,80000,4,0
2441,27,M,47000,8,1
2443,53,F,86000,5,0
2448,62,F,79000,5,1
2449,74,F,43000,5,1
2453,76,F,31000,5,1
2454,60,M,38000,5,0
2466,29,M,45000,5,0
2467,43,M,68000,4,0
2469,71,M,53000,5,1
2472,28,F,68000,5,1
2474,94,M,54000,4,0
2475,27,F,42000,5,1
2476,57,F,33000,5,0
2477,82,F,93000,6,1
2478,60,M,42000,5,0
2480,52,M,94000,7,0
2481,63,M,101000,4,0
2482,27,M,57000,5,0
2483,62,F,71000,8,0
2484,47,M,96000,5,0
2489,66,M,75000,5,0
2490,24,F,44000,5,1
2493,57,F,76000,8,1
2499,39,M,33000,6,0
2502,83,M,70000,8,0
2506,70,F,37000,4,0
2508,55,M,35000,5,0
2509,73,F,82000,5,1
2511,74,F,77000,6,0
2514,49,M,30000,5,0
2516,78,M,51000,6,1
2519,90,F,43000,7,1
2524,65,M,58000,7,1
2525,54,F,63000,6,1
2530,42,F,90000,4,1
2532,78,M,50000,4,0
2539,58,M,115000,6,0
2543,59,F,76000,6,1
2545,73,M,61000,4,1
2548,88,F,88000,4,0
2551,55,M,70000,7,1
2559,74,M,49000,5,0
2560,45,F,80000,8,1
2565,52,M,53000,4,0
2566,79,F,55000,6,1
2573,57,F,46000,4,0
2579,43,M,71000,5,1
2585,45,M,87000,8,1
2586,85,F,87000,5,1
2587,52,M,57000,5,0
2588,19,M,62000,5,1
2597,77,F,64000,5,0
2598,59,F,35000,7,0
2599,51,M,65000,5,0
2601,26,M,31000,6,0
2607,49,F,84000,9,1
2612,24,M,32000,5,1
2613,56,F,52000,5,1
2614,79,F,91000,5,1
2615,51,M,79000,6,0
2616,37,F,61000,4,0
2621,58,M,32000,6,0
2628,27,M,66000,5,0
2629,62,M,35000,9,0
2630,26,M,63000,5,0
2631,68,M,39000,4,0
2636,56,M,80000,5,0
2637,20,M,59000,7,0
2641,52,M,95000,6,1
2646,24,M,53000,7,1
2647,62,F,88000,5,0
2654,53,M,71000,4,0
2660,68,M,90000,6,0
2663,58,M,70000,8,1
2666,70,M,81000,8,1
2667,69,M,86000,5,0
2669,22,M,33000,4,0
2673,39,M,32000,7,0
2680,36,F,52000,6,1
2684,70,M,54000,5,0
2688,46,F,73000,7,0
2689,49,M,56000,4,0
2696,50,M,112000,6,0
2697,25,M,30000,7,0
2698,62,F,111000,7,0
2699,70,M,98000,5,0
2700,18,M,73000,5,0
2703,78,F,63000,5,1
2705,50,M,53000,5,1
2706,65,M,75000,6,1
2709,48,F,59000,5,1
2711,26,M,39000,7,0
2713,65,F,75000,6,0
2720,31,F,59000,6,1
2726,43,F,57000,4,0
2731,53,M,89000,6,1
2732,52,F,81000,5,1
2734,88,M,57000,5,1
2735,79,M,114000,7,1
2738,41,M,67000,5,0
2739,22,F,43000,6,0
2740,52,M,82000,4,1
2743,44,M,66000,6,0
2745,46,O,91000,5,1
2747,47,F,62000,5,1
2754,43,F,94000,5,1
2755,64,M,57000,5,0
2757,67,F,113000,4,0
2759,51,M,35000,4,1
2762,27,M,74000,5,0
2771,66,F,108000,6,0
2773,70,M,51000,6,1
2774,65,F,36000,4,1
2775,60,F,54000,6,1
2777,53,M,55000,5,0
2779,62,F,77000,6,0
2782,82,F,53000,4,0
2786,32,F,68000,5,0
2788,90,F,101000,5,0
2789,24,M,62000,4,0
2791,54,F,63000,6,0
2795,55,F,83000,4,0
2808,75,M,60000,4,0
2809,59,M,68000,5,0
2814,73,M,105000,4,0
2817,68,F,78000,5,0
2818,71,M,38000,5,0
2821,39,M,74000,6,0
2822,55,F,39000,4,0
2826,63,M,32000,5,0
2836,46,F,65000,4,1
2837,71,F,108000,6,1
2839,48,F,32000,5,0
2840,58,F,105000,6,1
2841,34,M,50000,8,0
2842,50,M,55000,7,0
2843,27,M,39000,4,0
2845,62,F,73000,5,1
2849,78,F,110000,5,0
2850,40,F,78000,4,0
2853,53,M,51000,5,0
2857,45,M,44000,4,0
2862,66,M,40000,6,1
2867,78,M,70000,5,1
2870,70,F,87000,5,1
2872,69,M,55000,7,1
2875,50,F,90000,5,1
2879,79,F,42000,6,0
2882,44,M,89000,6,1
2884,62,M,86000,6,1
2888,63,M,96000,7,1
2899,57,M,93000,7,0
2901,42,F,71000,5,0
2904,74,M,69000,6,0
2906,18,M,72000,5,1
2907,49,F,70000,5,0
2911,50,M,56000,4,1
2913,82,F,75000,4,0
2914,62,M,85000,5,1
2919,30,M,54000,5,1
2923,85,M,46000,5,0
2924,68,F,111000,4,1
2926,64,F,95000,5,1
2931,26,F,73000,5,0
2932,37,M,65000,7,1
2934,52,F,75000,5,1
2938,51,F,74000,5,1
2940,63,M,60000,5,0
2942,44,F,40000,4,1
2947,59,M,73000,7,1
2948,79,F,83000,5,1
2951,49,M,45000,6,0
2955,63,M,59000,4,1
2958,55,M,41000,6,1
2965,59,F,114000,4,0
2972,73,F,74000,5,1
2975,72,M,67000,8,0
2980,39,F,69000,5,1
2981,40,M,58000,5,0
2982,93,F,79000,5,0
2983,51,F,84000,5,0
2988,32,M,68000,5,0
2990,80,F,59000,7,0
2993,54,F,76000,4,0
2994,51,M,62000,5,0
3003,29,F,61000,5,1
3006,52,F,79000,6,0
3007,44,M,67000,4,0
3008,71,F,56000,4,1
3013,37,F,59000,5,1
3020,37,M,31000,6,0
3024,57,M,72000,5,1
3025,67,M,34000,4,0
3033,24,M,38000,5,1
3037,53,F,74000,6,1
3039,48,F,31000,5,0
3042,31,M,58000,4,0
3043,52,M,86000,4,1
3044,60,F,60000,4,1
3045,76,F,90000,6,1
3057,77,F,39000,4,1
3058,81,F,107000,6,1
3059,33,F,53000,5,0
3063,19,M,52000,5,0
3066,31,M,44000,5,0
3068,76,F,119000,4,0
3070,57,F,113000,6,0
3072,44,F,55000,8,1
3077,33,M,72000,4,0
3078,33,M,45000,9,0
3080,58,F,105000,6,0
3081,48,M,74000,5,1
3083,19,M,30000,6,0
3085,63,M,64000,6,1
3093,78,M,35000,4,1
3094,46,M,48000,6,0
3096,93,M,41000,4,0
3098,42,F,90000,4,1
3100,46,F,69000,6,1
3108,21,M,31000,5,0
3112,74,O,56000,7,1
3113,73,F,48000,5,0
3114,56,M,74000,6,1
3115,61,M,119000,5,0
3116,65,M,82000,5,1
3117,55,F,31000,4,0
3118,42,F,74000,6,1
3121,64,M,47000,4,0
3125,41,F,37000,5,0
3131,54,M,78000,5,0
3132,88,F,59000,5,0
3138,58,F,116000,5,0
3141,21,M,42000,4,0
3142,45,M,49000,4,0
3149,39,M,48000,4,0
3150,49,M,59000,4,1
3153,94,F,68000,7,0
3156,58,F,91000,6,1
3158,57,F,79000,4,0
3160,53,F,102000,5,0
3162,57,F,43000,6,0
